type,word,length
ham,haha okay today weekend leh,27
ham,youve always been brainy on,27
ham,change windows logoff sound,27
ham,jay told me already will do,27
ham,i have no idea where you ar,27
ham,yup thk of u oso boring wat,27
ham,like personal sized or what,27
ham,sos any amount i can get pl,27
ham,where is that one day train,27
ham,yeah thats impression i got,27
ham,i pocked you up there befor,27
ham,come back tampa ffffuuuuuuu,27
ham,wa u so efficient gee thanx,27
ham,how do you plan manage that,27
ham,i hope your pee burns tonit,27
ham,match startedindia ltgt for,27
ham,hmmmstill we dont have open,27
ham,what type of stuff do you s,27
ham,im office now dawhere are y,27
ham,yeah probably here for whil,27
ham,yeah thats what i was think,27
ham,kothi print out marandratha,27
ham,so how many days since then,27
ham,lol your always so convinc,26
ham,k tell me anything about y,26
ham,no callsmessagesmissed cal,26
ham,finished class where are y,26
ham,gud mrng dear hav nice day,26
ham,home so we can always chat,26
ham,no objection my bf not com,26
ham,tell rob mack his gf theat,26
ham,where u been hiding strang,26
ham,gudnitetcpractice going on,26
ham,sorry ill call later ok by,26
ham,what class of ltgt reunion,26
ham,wot u wan na do then missi,26
ham,have you finished work yet,26
ham,white fudge oreos are stor,26
ham,yes da any plm at ur offic,26
ham,on hen night going with sw,26
ham,k do i need login or anyth,26
ham,jus ans me lar ull noe lat,26
ham,i told your number gautham,26
ham,i think chennai well settl,26
ham,horrible bf i now v hungri,26
ham,s but mostly not like that,26
ham,please ask mummy call fath,26
ham,well i will watch shrek db,26
ham,what time is ur flight tmr,26
ham,you see requirements pleas,26
ham,what year and how many mil,26
ham,those were my exact intent,26
ham,which place do you want da,26
ham,what happen her tell truth,26
ham,but i dint slept afternoon,26
ham,pick ur fone up now u dumb,26
ham,how much she payed suganya,26
ham,are you still getting good,26
ham,yes its all innocent fun o,26
ham,he remains bro amongst bro,26
ham,ya had just nowonion roast,26
ham,well i might not come then,26
ham,aight lem me know whats up,26
ham,ok i feel like john lennon,26
ham,wake me up at ltgt am morn,26
ham,im gon na rip out my uteru,26
ham,im movie collect car oredi,26
ham,no chikku nt yet ya im fre,26
ham,ya that one is slow as poo,26
ham,can you do online transact,26
ham,this is my number by vivek,26
ham,kkwhen will you give treat,26
ham,lem me know when youre her,26
ham,i want lick your pussy now,26
ham,buy one egg for me dapleas,26
ham,hey so whats plan this sat,26
ham,juz go google n search qet,26
ham,mmm fuck merry christmas m,26
ham,merry christmas u too anni,26
ham,much better now thanks lol,26
ham,takin linear algebra today,26
ham,omg how did u know what i ,26
ham,hey j r u feeling any bett,26
ham,how much you got for clean,26
ham,they finally came fix ceil,26
ham,sorry i din lock my keypad,26
ham,yay cant wait party togeth,26
ham,whenwhere do i pick you up,26
ham,thats y u haf keep me busi,26
ham,pls call me da what happen,26
ham,kkhow is your business now,26
ham,vikky come around lttimegt,26
ham,wishing you wonderful week,26
ham,nt joking seriously i told,26
ham,thats cool i want please y,26
ham,ok which your another numb,26
ham,sorry ill call later meet,25
ham,ok i am on way home hi hi,25
ham,sir waiting for your mail,25
ham,jos ask if u wana meet up,25
ham,no problem how are you do,25
ham,thanx e brownie its v nic,25
ham,take care n get well soon,25
ham,fine i miss you very much,25
ham,then why no one talking m,25
ham,all e best ur driving tmr,25
ham,hahahause your brain dear,25
ham,what is your account numb,25
ham,yo guess what i just drop,25
ham,you flippin your shit yet,25
ham,but if shes drinkin im ok,25
ham,aight no rush ill ask jay,25
ham,do you work all this week,25
ham,thats my honeymoon outfit,25
ham,ill post her out lr class,25
ham,its laptop take it with y,25
ham,yeah wheres your class at,25
ham,nah dub but je still buff,25
ham,doing project w frens lor,25
ham,k can that happen tonight,25
ham,i think u have wrong numb,25
ham,will be september by then,25
ham,jus finished avatar nigro,25
ham,wait minstand at bus stop,25
ham,good night am going sleep,25
ham,probably want pick up mor,25
ham,well im going be an aunti,25
ham,get ready moan and scream,25
ham,u know we watchin at lido,25
ham,dont you have message off,25
ham,oh fine ill be by tonight,25
ham,no way im going back ther,25
ham,i havent lei next mon can,25
ham,how tall are you princess,25
ham,yes there were many sweet,25
ham,so hows weather over ther,25
ham,i wait inside da car park,25
ham,it vl bcum more difficult,25
ham,kkits goodwhen are you go,25
ham,then u go back urself lor,25
ham,minimum walk is miles day,25
ham,will you be here for food,25
ham,thank you meet you monday,25
ham,shes fine sends her greet,25
ham,but you dint touch with m,25
ham,i know you mood off today,25
ham,oooh i got plenty of thos,25
ham,tacos rajas burrito right,25
ham,then come n pick me at ar,25
ham,right on brah see you lat,25
ham,are you at work right now,25
ham,ok lor then we go tog lor,25
ham,aight well keep me inform,25
ham,only send me contents pag,25
ham,how come u got nothing do,25
ham,probably couple hours top,25
ham,this is long fuckin showr,25
ham,k k pa had your lunch aha,25
ham,im fine hope you are also,25
ham,oh k i will come tomorrow,25
ham,great how is office today,25
ham,keep ur problems ur heart,25
ham,well shes for big surpris,25
ham,thanks ill keep that mind,25
ham,what makes you most happi,25
ham,sir waiting for your lett,25
ham,so when do you wan na gym,25
ham,thats necessarily respect,25
ham,mode men or have you left,25
ham,i thought slide is enough,25
ham,no i dont want hear anyth,25
ham,i see letter b on my car,24
ham,sindu got job birla soft,24
ham,going on nothing greatby,24
ham,why you dint come with u,24
ham,hi dahow is todays class,24
ham,ok thats great thanx lot,24
ham,cos i want it be your th,24
ham,love you aathilove u lot,24
ham,nope i waiting sch daddi,24
ham,wait me sch i finish ard,24
ham,oh is it send me address,24
ham,that is wondar full flim,24
ham,wish i were with you now,24
ham,when did you get librari,24
ham,then why you not respond,24
ham,going take your babe out,24
ham,you unbelievable faglord,24
ham,welp apparently he retir,24
ham,happy new year my no man,24
ham,tell her i said eat shit,24
ham,she doesnt need any test,24
ham,what does dance river do,24
ham,where at were hungry too,24
ham,those ducking chinchilla,24
ham,hicts employee how are y,24
ham,no screaming means shout,24
ham,thnx dude u guys out nit,24
ham,did u download fring app,24
ham,how much i gave you morn,24
ham,i wan na watch that movi,24
ham,sent me ur email id soon,24
ham,enjoy ur life good night,24
ham,im gon na miss u so much,24
ham,then you are eldest know,24
ham,audrie lousy autocorrect,24
ham,then why you came hostel,24
ham,k still are you loving m,24
ham,so can collect ur laptop,24
ham,u buy newspapers alreadi,24
ham,do you like italian food,24
ham,nohe joined today itself,24
ham,babe im back come back m,24
ham,i donno if they are scor,24
ham,then she dun believe wat,24
ham,kkhow is your sister kid,24
ham,no datoday also i forgot,24
ham,aiyo please got time meh,24
ham,you your room i need few,24
ham,its sarcasm nt scarcasim,24
ham,u sick still can go shop,24
ham,tell me pa how is pain d,24
ham,ok omw now you at castor,24
ham,am film ill call you lat,24
ham,how dare you change my r,24
ham,ok how many should i buy,24
ham,sounds good keep me post,24
ham,meeting da i will call y,24
ham,k k then watch some film,24
ham,ill leave around four ok,24
ham,o shore are you takin bu,24
ham,send me yettys number pl,24
ham,at what time are you com,24
ham,ugh just got outta class,24
ham,what was she looking for,24
ham,already one guy loving y,24
ham,lol u still feeling sick,24
ham,am up my eyes philosophi,24
ham,you still coming tonight,24
ham,i am tirupur call you da,24
ham,did you stitch his trous,24
ham,mmmm i cant wait lick it,24
ham,well balls time make cal,24
ham,ltgt mca but not conform,24
ham,no dear i was sleeping p,24
ham,nope ill come online now,24
ham,hows pain deary r u smil,24
ham,when you get free call m,24
ham,k ill work something out,24
ham,sorry for delay yes mast,24
ham,im reaching another stop,24
ham,you didnt hear it from m,24
ham,i dunno lei like dun haf,24
ham,are you driving or train,24
ham,no but bluray player can,24
ham,ok then r we meeting lat,24
ham,oh did you charge camera,24
ham,i uploaded mine facebook,24
ham,are u coming funeral hom,24
ham,jus finish watching tv u,24
ham,what about this one then,24
ham,ok lar joking wif u oni,23
ham,its part of checking iq,23
ham,kkhow much does it cost,23
ham,im leaving my house now,23
ham,goodmorning sleeping ga,23
ham,what you doinghow are y,23
ham,awesome ill see you bit,23
ham,can you say what happen,23
ham,bring home some wendy d,23
ham,aathiwhere are you dear,23
ham,at home watching tv lor,23
ham,dear i have reache room,23
ham,sno competition for him,23
ham,you still at grand prix,23
ham,cause im not freaky lol,23
ham,gibbs unsoldmike hussey,23
ham,why do you ask princess,23
ham,when u wana see it then,23
ham,then dun wear jeans lor,23
ham,we still on for tonight,23
ham,may i call you later pl,23
ham,im class will holla lat,23
ham,s sfirst timedhoni rock,23
ham,hey theres veggie pizza,23
ham,s finish meeting call m,23
ham,what your plan for pong,23
ham,i will see half an hour,23
ham,shall i start from hear,23
ham,don no dawhats you plan,23
ham,ill be there on ltgt ok,23
ham,oh my god im almost hom,23
ham,now press conference da,23
ham,me i dont know again oh,23
ham,dear how you are you ok,23
ham,sleeping nt feeling wel,23
ham,yesbut they said its it,23
ham,bring tat cd don forget,23
ham,just taste fish curry p,23
ham,yeah i dont see why not,23
ham,i will come tomorrow di,23
ham,yes we are chatting too,23
ham,i love working from hom,23
ham,howz that persons stori,23
ham,that is wondarfull song,23
ham,do you know when result,23
ham,well done and luv ya al,23
ham,im not coming home dinn,23
ham,we can make baby yo tho,23
ham,aight thatll work thank,23
ham,apps class varaya elaya,23
ham,r we going with ltgt bu,23
ham,yo yo yo byatch whassup,23
ham,come me right now ahmad,23
ham,o was not into fps then,23
ham,how was txting and driv,23
ham,onum ela pa normal than,23
ham,kdo it at evening daurg,23
ham,yup ive finished c ther,23
ham,you do what all you lik,23
ham,i will cal you sir meet,23
ham,my friends use call sam,23
ham,no need for drug anymor,23
ham,not yet chikkuwat abt u,23
ham,k dahow many page you w,23
ham,no problem talk you lat,23
ham,u still painting ur wal,23
ham,anything lor is she com,23
ham,still attending da talk,23
ham,are you being good babi,23
ham,happy new year princess,23
ham,do you still have grind,23
ham,so im doing list of buy,23
ham,so no messages had food,23
ham,so u gon na get deus ex,23
ham,what happened interview,23
ham,also andros ice etc etc,23
ham,ok ill do you right lat,23
ham,i will come ur home now,23
ham,yeah sure ill leave min,23
ham,aight well head out few,23
ham,no ill meet you librari,23
ham,ok thanx take care then,23
ham,what happen dear tell m,23
ham,oktake careumma you too,23
ham,y wan go there c doctor,23
ham,i am going bed now prin,23
ham,ill see but prolly yeah,23
ham,is toshiba portege m gd,23
ham,celebrate my bday y els,23
ham,do u want meet up morro,23
ham,i have no money steve m,23
ham,yo sorry was shower sup,23
ham,no yes please been swim,23
ham,lol oops sorry have fun,23
ham,i am bus on way calicut,23
ham,esplanade lor where els,23
ham,lmao you know me so wel,23
ham,talk g and x about that,23
ham,oh you got many respons,23
ham,ive reached sch alreadi,23
ham,oops i did have it ltgt,23
ham,i didnt get anything da,23
ham,aah bless hows your arm,23
ham,am slow using biolas fn,23
ham,oh okie lorwe go on sat,23
ham,ok no prob take ur tim,22
ham,are you this much buzi,22
ham,he is womdarfull actor,22
ham,headin towards busetop,22
ham,ok shell be ok i guess,22
ham,booked ticket for pong,22
ham,ok i am on way railway,22
ham,almost there see u sec,22
ham,check with nuerologist,22
ham,shall i come get pickl,22
ham,have good evening ttyl,22
ham,log off wat its sdrybi,22
ham,how much r willing pay,22
ham,so why didnt you holla,22
ham,surely result will off,22
ham,spoons it is then okay,22
ham,umma did she say anyth,22
ham,its good well find way,22
ham,no my mum went dentist,22
ham,yep by pretty sculptur,22
ham,k i will sent it again,22
ham,happy new years melodi,22
ham,his bday real is april,22
ham,honey boo im missing u,22
ham,yes i thought so thank,22
ham,sorry was bathroom sup,22
ham,were finally ready fyi,22
ham,ya tel wats ur problem,22
ham,all e best ur exam lat,22
ham,msg me when rajini com,22
ham,tmrw im finishing door,22
ham,do not b late love mum,22
ham,got itmail panren paru,22
ham,are you comingdown lat,22
ham,r u over scratching it,22
ham,oh sorry please its ov,22
ham,i fetch yun or u fetch,22
ham,i wont so wats wit guy,22
ham,bring it if you got it,22
ham,will you like be spoil,22
ham,haha i think i did too,22
ham,draw vai dont think so,22
ham,so what do you guys do,22
ham,should i be stalking u,22
ham,we are both fine thank,22
ham,neshanthtel me who r u,22
ham,oh ya ya i remember da,22
ham,ok lor wat time finish,22
ham,mm i am on way railway,22
ham,jay says hell put ltgt,22
ham,ok enjoy r u there hom,22
ham,i dont want hear anyth,22
ham,im on da bus going hom,22
ham,nicenicehow is it work,22
ham,went ganesh dress shop,22
ham,make that fucks sake x,22
ham,ew are you one of them,22
ham,what happened our yo d,22
ham,fine do you remember m,22
ham,now am free call me pa,22
ham,stop knowing me so wel,22
ham,good no swimsuit allow,22
ham,babe i need your advic,22
ham,yo im right by yo work,22
ham,nope juz off from work,22
ham,good evening how are y,22
ham,ok lor im town now lei,22
ham,dad says hurry hell up,22
ham,whore you are unbeliev,22
ham,i havent add yet right,22
ham,does daddy have bb now,22
ham,how are you holding up,22
ham,what time do u get out,22
ham,hurry home soup is don,22
ham,how much for an eighth,22
ham,on tuesday night r u r,22
ham,yes when is appt again,22
ham,i sent them do you lik,22
ham,awesome be there minut,22
ham,erutupalam thandiyachu,22
ham,wot is u up then bitch,22
ham,when are you guys leav,22
ham,just glad be talking y,22
ham,thk of wat eat tonight,22
ham,wat happened cruise th,22
ham,networking job is ther,22
ham,im hungry buy smth hom,22
ham,st andre virgils cream,22
ham,now im going for lunch,22
ham,gud niswt drmstake car,22
ham,i cant make it tonight,22
ham,watching ajith film ah,22
ham,first answer my quest,21
ham,yes see ya not on dot,21
ham,he will you guys clos,21
ham,u call me alter at ok,21
ham,kallis wont bat nd in,21
ham,just sleepingand surf,21
ham,wat uniform where get,21
ham,morning only i can ok,21
ham,nojst change tat onli,21
ham,then any special ther,21
ham,i dled d its very imp,21
ham,your brother is geniu,21
ham,chk ur belovd ms dict,21
ham,eh u send wrongly lar,21
ham,im at work please cal,21
ham,convey my regards him,21
ham,you can never do noth,21
ham,howz painhope u r fin,21
ham,just nw i came hme da,21
ham,prakesh is there know,21
ham,might ax well im ther,21
ham,kthen any other speci,21
ham,ok pa nothing problem,21
ham,k want us come by now,21
ham,when should i come ov,21
ham,are you wet right now,21
ham,and hows your husband,21
ham,santha num corrct dan,21
ham,i will once i get hom,21
ham,ok me watching tv too,21
ham,cold dont be sad dear,21
ham,r comin back for dinn,21
ham,dunno lei he neva say,21
ham,your pussy is perfect,21
ham,ill reach ard mins ok,21
ham,and maybe some pressi,21
ham,from only my work tim,21
ham,hello madam how are y,21
ham,super msg danalla tim,21
ham,k ill take care of it,21
ham,my battery is low bab,21
ham,thanks chikku gud nyt,21
ham,u should make fb list,21
ham,ok so april cant wait,21
ham,jus chillaxin what up,21
ham,im at home please cal,21
ham,come lt n pass me lar,21
ham,thought i didnt see y,21
ham,why are u up so earli,21
ham,ki will send ltgt min,21
ham,ok lor msg me b u cal,21
ham,how r going send it m,21
ham,r u still working now,21
ham,did u get that messag,21
ham,yes nigh you cant aha,21
ham,have nice day my dear,21
ham,cool ill text you few,21
ham,hope you are not scar,21
ham,if you mean website y,21
ham,i not at home now lei,21
ham,ok im coming home now,21
ham,pls dont forget studi,21
ham,when did dad get back,21
ham,just getting back hom,21
ham,noits ful of song lyr,21
ham,how much u trying get,21
ham,we live next ltgt min,21
ham,where r e meeting tmr,21
ham,wewa is iriver all mb,21
ham,whens your radio show,21
ham,po de no need job aha,21
ham,i liked your new hous,21
ham,will do have good day,21
ham,once free call me sir,21
ham,so what u doing today,21
ham,i said its okay sorri,21
ham,where you what happen,21
ham,i want go perumbavoor,21
ham,still got lessons sch,21
ham,did you see that film,21
ham,dear where you call m,21
ham,sweet heart how are y,21
ham,rofl its true its nam,21
ham,anything lor u decid,20
ham,tell where you reach,20
ham,lol no u can trust m,20
ham,i sent you ltgt buck,20
ham,kkadvance happy pong,20
ham,lol ok your forgiven,20
ham,waiting for your cal,20
ham,i am great how are y,20
ham,then mums repent how,20
ham,did u receive my msg,20
ham,mum ask buy food hom,20
ham,k ill be there befor,20
ham,hey you got any mail,20
ham,i am sorry it hurt y,20
ham,ryder unsoldnow gibb,20
ham,lol no just was busi,20
ham,im chennai velacheri,20
ham,happy new year u too,20
ham,remember on that day,20
ham,midnight at earliest,20
ham,when you came hostel,20
ham,india have take lead,20
ham,i went project centr,20
ham,ya it came while ago,20
ham,im movie call me wat,20
ham,hmm well night night,20
ham,no management puzzel,20
ham,velly good yes pleas,20
ham,ok thanx gd nite too,20
ham,do u knw dis no ltgt,20
ham,thank god they are b,20
ham,why she wants talk m,20
ham,hey tmr meet at bugi,20
ham,sorry de i went shop,20
ham,sat right okay thank,20
ham,we r outside alreadi,20
ham,thanx sending me hom,20
ham,kkyesterday i was cb,20
ham,tell me whos this pl,20
ham,oh is it which brand,20
ham,no pic please resend,20
ham,its good hear from y,20
ham,din i tell u jus now,20
ham,shall i get my pouch,20
ham,yesmum lookin strong,20
ham,where are you call m,20
ham,just normal only her,20
ham,how izzit still rain,20
ham,playin space poker u,20
ham,im reaching home min,20
ham,how are you i miss y,20
ham,comin fetch us oredi,20
ham,whats nannys address,20
ham,oi when you gon na r,20
ham,have you started sky,20
ham,ive reached home fin,20
ham,call me when ure don,20
ham,me fineabsolutly fin,20
ham,how much is torch ja,20
ham,s but not able sleep,20
ham,what not under stand,20
ham,gettin rdy ship comp,20
ham,im awake oh whats up,20
ham,y de asking like thi,20
ham,i send print outs da,20
ham,are you staying town,20
ham,we have pizza if u w,20
ham,nokia phone is lovli,20
ham,wan na do some art d,20
ham,hmph go head big bal,20
ham,i wont do anything d,20
ham,like ltgt same quest,20
ham,ok leave no need ask,20
ham,nope im still market,20
ham,just making dinner y,20
ham,oh kim watching her,19
ham,ok ur typical repli,19
ham,you got called tool,19
ham,coffee cake i guess,19
ham,it took mr owl lick,19
ham,huh so late fr dinn,19
ham,meet after lunch la,19
ham,for my family happi,19
ham,is xy going e lunch,19
ham,that means get door,19
ham,on road so cant txt,19
ham,oh all have come ah,19
ham,ok i shall talk him,19
ham,nobut heard abt tat,19
ham,ok ill tell compani,19
ham,ok i go change also,19
ham,dun need pick ur gf,19
ham,i know she called m,19
ham,how much are we get,19
ham,i dnt wnt tlk wid u,19
ham,kkany special today,19
ham,yagoing for restaur,19
ham,i am marriage funct,19
ham,at lets go bill mil,19
ham,at we will go ok na,19
ham,glad see your repli,19
ham,ok lor thanx school,19
ham,i am your office na,19
ham,alright see you bit,19
ham,oh kay on sat right,19
ham,lmao but its so fun,19
ham,kgive back my thank,19
ham,who u talking about,19
ham,im coming home dinn,19
ham,s daal r above ltgt,19
ham,am gobi arts colleg,19
ham,dai ltgt naal eruku,19
ham,nah im perpetual dd,19
ham,do noe if ben is go,19
ham,r going todays meet,19
ham,still customer plac,19
ham,s reach home call m,19
ham,webpage s not avail,19
ham,ok i din get ur msg,19
ham,or remind me few hr,19
ham,yes princess toledo,19
ham,hows that watch res,19
ham,i love you both too,19
ham,then ur physics get,19
ham,can dunno wat get h,19
ham,you need get up now,19
ham,your dad is back ph,19
ham,oh ok wats ur email,19
ham,ya ok then had dinn,19
ham,and several you sir,19
ham,captain is our room,19
ham,was it something u ,19
ham,or i guess ltgt min,19
ham,think da you wil do,19
ham,nottel software nam,19
ham,ive reached alreadi,19
ham,no home work do meh,19
ham,or just do that tim,19
ham,then anything speci,19
ham,i am on way tirupur,19
ham,can you talk with m,19
ham,k k sms chat with m,19
ham,ok cool see ya then,19
ham,going join tomorrow,19
ham,sorry ill call lat,18
ham,good stuff will do,18
ham,are you there room,18
ham,siva is hostel aha,18
ham,i have many depend,18
ham,i borrow ur bag ok,18
ham,shb b ok lor thanx,18
ham,bugis oso near wat,18
ham,dad went out oredi,18
ham,stupidits not poss,18
ham,bus leaves at ltgt,18
ham,thats not v romant,18
ham,he is world famamu,18
ham,tick tick tick bab,18
ham,i am on way ur hom,18
ham,fine am simply sit,18
ham,ok u enjoy ur show,18
ham,hi test on ltgt rd,18
ham,ok lor but buy wat,18
ham,ok but i finish at,18
ham,please attend phon,18
ham,whos this am class,18
ham,ill meet you lobbi,18
ham,its get is that ok,18
ham,wat time wan today,18
ham,im at home n readi,18
ham,yes my reg is ciao,18
ham,yunny im goin be l,18
ham,hey u still at gym,18
ham,s min go for lunch,18
ham,prepare be pleasur,18
ham,send me your resum,18
ham,hey happy birthday,18
ham,sac needs carry on,18
ham,u can call me now,17
ham,u still going mal,17
ham,wen u miss someon,17
ham,oops got that bit,17
ham,when can come out,17
ham,hi msg meim offic,17
ham,can you open door,17
ham,me n him so funni,17
ham,kkwhen are you go,17
ham,wot u up u weirdo,17
ham,yessura sun tvlol,17
ham,ok finishing soon,17
ham,im meeting darren,17
ham,aight see you bit,17
ham,k wat s tht incid,17
ham,lil fever now fin,17
ham,wat r u doing now,17
ham,wherres my boytoy,17
ham,im also came room,17
ham,hui xin is da lib,17
ham,well join ltgt bu,17
ham,yeah whatever lol,17
ham,sim watching it l,17
ham,have good weekend,17
ham,not able do anyth,17
ham,ready then call m,17
ham,i liked new mobil,17
ham,as different styl,17
ham,sorry was at groc,17
ham,what time u wrkin,17
ham,pa but not select,17
ham,what you did leav,17
ham,thanx lot ur help,17
ham,kkapo kgood movi,16
ham,neva mind its ok,16
ham,kkare you colleg,16
ham,then u drive lor,16
ham,send someone els,16
ham,annoying isnt it,16
ham,kall bestcongrat,16
ham,sorry im not fre,16
ham,on way office da,16
ham,also wheres piec,16
ham,er yep sure prop,16
ham,yeah get unlimit,16
ham,you still at gam,16
ham,is ur lecture ov,16
ham,wat u doing ther,16
ham,ok but bag again,16
ham,yes last practic,16
ham,all write or wat,16
ham,enjoy urself tmr,16
ham,so wats da decis,16
ham,ive sent my part,16
ham,but your not her,16
ham,called dad oredi,16
ham,im on bus love y,16
ham,hey anyway i hav,16
ham,keng rocking ash,16
ham,hii got money da,16
ham,send me new numb,16
ham,hmm thinking lor,16
ham,no probably ltgt,16
ham,yeah its jus rit,16
ham,ard like dat lor,16
ham,kkgoodstudy wel,15
ham,yup how noe leh,15
ham,watching tv lor,15
ham,dunno y u ask m,15
ham,jus finish bath,15
ham,where r we meet,15
ham,okay we wait ah,15
ham,oh well c u lat,15
ham,yesim office da,15
ham,then ur sis how,15
ham,u coming pick m,15
ham,r u this contin,15
ham,get door im her,15
ham,k im ready ltgt,15
ham,nvm take ur tim,15
ham,wat time finish,15
ham,thinking of u x,15
ham,gd luck ur exam,15
ham,ill b down soon,15
ham,who are you se,14
ham,whats signific,14
ham,ssnervous ltgt,14
ham,yup bathe liao,14
ham,ard like dat i,14
ham,ello babe u ok,14
ham,at home by way,14
ham,im done c ther,14
ham,i anything lor,14
ham,where get thos,14
ham,u can call now,14
ham,eatin my lunch,14
ham,sad puppy nois,14
ham,ok sweet dream,14
ham,u goin out nit,14
ham,yup next stop,13
ham,oh ok no prob,13
ham,wait ltgt min,13
ham,was farm open,13
ham,come round it,13
ham,babe i lost y,13
ham,not drop tank,13
ham,im done oredi,13
ham,finish liao u,13
ham,no b thursday,13
ham,yup not comin,13
ham,just got ltgt,13
ham,which channel,13
ham,wat doing now,13
ham,hanks lotsli,12
ham,got meh when,12
ham,ok i juz rec,12
ham,yup ok thanx,12
ham,anything lar,12
ham,am on my way,12
ham,see you ther,12
ham,at home also,12
ham,whats ur pin,12
ham,min later k,11
ham,what u wear,11
ham,you want go,11
ham,alright bab,11
ham,nope c then,11
ham,nothing can,11
ham,da car park,11
ham,u town alon,11
ham,ok c u then,11
ham,anytime lor,11
ham,hows ur pap,11
ham,kkcongratul,11
ham,cbe chennai,11
ham,are you pub,11
ham,th of juli,10
ham,can do lor,10
ham,wat r u do,10
ham,nvm its ok,10
ham,okie thanx,10
ham,can im fre,10
ham,then i buy,10
ham,sorry mail,10
ham,try neva m,10
ham,wot u up j,10
ham,yup im fre,10
ham,ok no prob,10
ham,east coast,10
ham,say thank,9
ham,thanx lot,9
ham,ok c then,9
ham,huh y lei,9
ham,ill be l,8
ham,were don,8
ham,v ma fan,8
ham,ok thanx,8
ham,thank u,7
ham,ok c ya,7
ham,lmaonic,7
ham,how com,7
ham,can not,7
ham,my phon,7
ham,ard lor,7
ham,yes fin,7
ham,hey kat,7
ham,im hom,6
ham,beerag,6
ham,im don,6
ham,ok lor,6
ham,yup ok,6
ham,ok can,6
ham,havent,6
ham,anytim,6
ham,same u,6
ham,thanx,5
ham,where,5
ham,oh ok,5
ham,u too,5
ham,y lei,5
ham,alrit,5
ham,anyth,5
ham,nite,4
ham,ham,3
ham,yup,3
ham,oki,3
ham,gwr,3
ham,ok,2
ham,er,2
ham,u,1
spam,hi ya babe x u goten bout me scammers getting smartthough this is regular vodafone no if you respond you get further prem rate msgsubscription other nos used also bewar,168
spam,hi this is mandy sullivan calling from hotmix fmyou are chosen receive our easter prize drawplease telephone claim before or your prize will be transferred someone els,167
spam,thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services from colourredtextcolourtxtstar,167
spam,thanks for your subscription ringtone uk your mobile will be charged month please confirm by replying yes or no if you reply no you will not be charg,149
spam,urgent important information for o user today is your lucky day find out why log onto httpwwwurawinnercom there is fantastic surprise awaiting for y,148
spam,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on offer ends th july tcs apply optout avail,147
spam,forwarded from hi this is your mailbox messaging sms alert you have messages you have matches please call back on retrieve your messages and match,146
spam,hi babe its chloe how r u i was smashed on saturday night it was great how was your weekend u been missing me sp visionsmscom text stop stop ptext,146
spam,warner village c colin farrell swat this wkend warner village get free med popcornjust show msgticketkioskvalid c tc kiosk reply sony mre film off,146
spam,message important information for o user today is your lucky day find out why log onto httpwwwurawinnercom there is fantastic surprise awaiting y,145
spam,had your contract mobile mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no remove from record,144
spam,this msg is for your mobile content order it has been resent as previous attempt failed due network error queries customersqueriesnetvisionukcom,144
spam,sms ac jsco energy is high but u may not know where channel it day ur leadership skills r strong psychic reply ans wquestion end reply end jsco,143
spam,save money on wedding lingerie at wwwbridalpetticoatdreamscouk choose from superb selection with national delivery brought you by weddingfriend,143
spam,block breaker now comes deluxe format with new features and great graphics from tmobile buy for just by replying get bbdeluxe and take challeng,143
spam,important information orange user xxxxxxx today is your lucky dayfind out why log onto httpwwwurawinnercom theres fantastic surprise awaiting y,143
spam,our brand new mobile music service is now live free music player will arrive shortly just install on your phone browse content from top artist,142
spam,sunshine hols claim ur med holiday send stamped self address envelope drinks on us uk po box bray wicklow eire quiz starts saturday unsub stop,142
spam,urgent important information for user today is your lucky day find out why log onto httpwwwurawinnercom there is fantastic surprise awaiting y,142
spam,bangbabes ur order is on way u should receive service msg download ur content if u do not goto wap bangb tv on ur mobile internetservice menu,141
spam,fantasy football is back on your tv go sky gamestar on sky active and play k dream team scoring starts on saturday so register nowsky opt out,141
spam,romcapspam everyone around should be responding well your presence since you are so warm and outgoing you are bringing real breath of sunshin,141
spam,splashmobile choose from s of gr tones each wk this is subscrition service with weekly tones costing p u have one credit kick back and enjoy,140
spam,had your mobile mths update latest orange cameravideo phones for free save s with free textsweekend calls text yes for callback orno opt out,140
spam,orange brings you ringtones from all time chart heroes with free hit each week go ringtones pics on wap stop receiving these tips reply stop,140
spam,all lastest from stereophonics marley dizzee racal libertines and strokes win nookii games with flirt click themob wap bookmark or text wap,139
spam,reply with your name and address and you will receive by post weeks completely free accommodation at various global locations wwwphbcom php,139
spam,thanks for your ringtone order reference t you will be charged gbp per week you can unsubscribe at anytime by calling customer services on,138
spam,phony award todays voda numbers ending xxxx are selected receive award if you have match please call quoting claim code standard rates app,138
spam,youll not rcv any more msgs from chat svc for free hardcore services text go if u get nothing u must age verify with yr network try again,137
spam,forwarded from hi this is your mailbox messaging sms alert you have matches please call back on retrieve your messages and matches ccpmin,137
spam,sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs p inc vat cancel text stop,137
spam,important information orange user xxxxxx today is ur lucky day find out why log onto httpwwwurawinnercom theres fantastic prizeawaiting y,137
